"","station_id","timestamp","growth","nitrogen","x","y"
"406","DB23",1-08-15 06:00:00,147.8963707,55.91449855,3,3
"407","DB23",0-09-14 10:30:00,48.81058438,40.07928583,3,3
"408","DB23",1-09-14 16:30:00,176.7528022,60.81277855,3,3
"409","DB24",1-01-14 04:30:00,147.2533952,86.22530098,4,3
"410","DB24",2-01-14 10:30:00,495.079713,111.9212671,4,3
"411","DB24",0-10-14 21:00:00,70.53357378,73.09239506,4,3
"412","DB24",1-10-15 03:00:00,364.7870443,101.0910585,4,3
"413","DB24",0-11-14 07:30:00,126.8601188,77.40562561,4,3
"414","DB24",1-11-14 13:30:00,403.0202497,103.6713482,4,3
"415","DB24",0-12-14 18:00:00,97.52825134,84.39263658,4,3
"416","DB24",1-12-15,387.0800702,110.9737757,4,3
"417","DB24",1-02-13 15:00:00,206.5922108,77.67134151,4,3
"418","DB24",2-02-13 21:00:00,485.8672693,110.4190926,4,3
"419","DB24",1-03-16 01:30:00,242.459953,89.48837252,4,3
"420","DB24",2-03-16 07:30:00,528.1594573,116.8714742,4,3
"421","DB24",1-04-15 12:00:00,241.5672184,91.83101272,4,3
"422","DB24",2-04-15 18:00:00,552.0723854,114.0227188,4,3
"423","DB24",1-05-15 22:30:00,234.2733889,85.11090857,4,3
"424","DB24",2-05-16 04:30:00,557.6620457,118.1665638,4,3
"425","DB24",1-06-15 09:00:00,277.6863657,99.00410507,4,3
"426","DB24",2-06-15 15:00:00,595.4479739,120.298405,4,3
"427","DB24",1-07-15 19:30:00,299.4289369,97.72592876,4,3
"428","DB24",2-07-16 01:30:00,676.3474034,130.3626194,4,3
"429","DB24",0-08-15,84.86202897,62.66684744,4,3
"430","DB24",1-08-15 06:00:00,339.2940494,99.21347495,4,3
"431","DB24",0-09-14 10:30:00,83.66460087,83.45757607,4,3
"432","DB24",1-09-14 16:30:00,325.9967335,103.9035841,4,3
"433","DB25",1-01-14 04:30:00,153.5594438,47.61451128,5,3
"434","DB25",2-01-14 10:30:00,322.6858921,68.49508983,5,3
"435","DB25",0-10-14 21:00:00,112.2318652,40.56769973,5,3
"436","DB25",1-10-15 03:00:00,266.8752666,68.65271311,5,3
"437","DB25",0-11-14 07:30:00,106.5343526,38.58333219,5,3
"438","DB25",1-11-14 13:30:00,294.0531085,61.61196906,5,3
"439","DB25",0-12-14 18:00:00,157.9978368,48.48360076,5,3
"440","DB25",1-12-15,314.0299134,73.26388241,5,3
"441","DB25",1-02-13 15:00:00,170.2795964,56.46897397,5,3
"442","DB25",2-02-13 21:00:00,372.0753607,74.93977481,5,3
"443","DB25",1-03-16 01:30:00,119.3707547,45.81868347,5,3
"444","DB25",2-03-16 07:30:00,405.4327867,79.7720505,5,3
"445","DB25",1-04-15 12:00:00,250.0073943,58.05273163,5,3
"446","DB25",2-04-15 18:00:00,437.6204068,78.8570724,5,3
"447","DB25",1-05-15 22:30:00,208.2441986,62.78254442,5,3
"448","DB25",2-05-16 04:30:00,489.2515321,82.13350036,5,3
"449","DB25",1-06-15 09:00:00,235.8463941,62.61062791,5,3
"450","DB25",2-06-15 15:00:00,451.992387,80.18483126,5,3
"451","DB25",1-07-15 19:30:00,249.4458606,64.0347311,5,3
"452","DB25",2-07-16 01:30:00,471.5416459,77.67041237,5,3
"453","DB25",0-08-15,82.45896162,48.14966219,5,3
"454","DB25",1-08-15 06:00:00,230.780547,70.00319352,5,3
"455","DB25",0-09-14 10:30:00,69.77762124,46.2463086,5,3
"456","DB25",1-09-14 16:30:00,277.3136557,70.09762854,5,3
"457","DB26",1-01-14 04:30:00,192.4242636,62.62058018,6,3
"458","DB26",2-01-14 10:30:00,420.3835814,84.87264108,6,3
"459","DB26",0-10-14 21:00:00,163.1291302,55.70781748,6,3
"460","DB26",1-10-15 03:00:00,422.1358818,90.62422363,6,3
"461","DB26",0-11-14 07:30:00,127.1246617,57.20561176,6,3
"462","DB26",1-11-14 13:30:00,421.8644014,89.64956127,6,3
"463","DB26",0-12-14 18:00:00,205.2965243,61.45247697,6,3
"464","DB26",1-12-15,454.4085331,89.24879434,6,3
"465","DB26",1-02-13 15:00:00,185.7600092,65.25794163,6,3
"466","DB26",2-02-13 21:00:00,463.195256,93.91340405,6,3
"467","DB26",1-03-16 01:30:00,238.4811316,59.75583019,6,3
"468","DB26",2-03-16 07:30:00,439.7636467,89.41909581,6,3
"469","DB26",1-04-15 12:00:00,236.7367545,74.32256869,6,3
"470","DB26",2-04-15 18:00:00,575.212397,102.8126581,6,3
"471","DB26",1-05-15 22:30:00,280.4254319,77.20295445,6,3
"472","DB26",2-05-16 04:30:00,563.9019066,103.8715856,6,3
"473","DB26",1-06-15 09:00:00,284.3190026,73.91105225,6,3
"474","DB26",2-06-15 15:00:00,574.4838197,94.55294058,6,3
"475","DB26",1-07-15 19:30:00,314.2740998,83.94971346,6,3
"476","DB26",2-07-16 01:30:00,638.353751,100.2629929,6,3
"477","DB26",0-08-15,148.8389646,54.04203044,6,3
"478","DB26",1-08-15 06:00:00,307.4091074,80.6223715,6,3
"479","DB26",0-09-14 10:30:00,119.844718,51.58028327,6,3
"480","DB26",1-09-14 16:30:00,322.3950732,74.06780502,6,3
"481","DB27",1-01-14 04:30:00,238.4569758,89.87391197,7,3
"482","DB27",2-01-14 10:30:00,555.2825017,110.6277264,7,3
"483","DB27",0-10-14 21:00:00,233.4049958,83.66131782,7,3
"484","DB27",1-10-15 03:00:00,513.1047414,113.8016933,7,3
"485","DB27",0-11-14 07:30:00,248.2425568,73.48181165,7,3
"486","DB27",1-11-14 13:30:00,477.0134912,102.2169942,7,3
"487","DB27",0-12-14 18:00:00,226.6733799,86.98870335,7,3
"488","DB27",1-12-15,533.1252725,112.6495501,7,3
"489","DB27",1-02-13 15:00:00,297.8276349,85.83901585,7,3
"490","DB27",2-02-13 21:00:00,571.5156448,111.4176632,7,3
"491","DB27",1-03-16 01:30:00,276.5619588,84.02959169,7,3
"492","DB27",2-03-16 07:30:00,619.5995646,117.6792068,7,3
"493","DB27",1-04-15 12:00:00,289.8100992,94.8393506,7,3
"494","DB27",2-04-15 18:00:00,612.0068048,115.4288818,7,3
"495","DB27",1-05-15 22:30:00,306.9581705,90.44324088,7,3
"496","DB27",2-05-16 04:30:00,662.8695344,125.3140419,7,3
"497","DB27",1-06-15 09:00:00,389.4922301,98.64052232,7,3
"498","DB27",2-06-15 15:00:00,651.6499329,118.2155652,7,3
"499","DB27",1-07-15 19:30:00,407.4251982,108.7482242,7,3
"500","DB27",2-07-16 01:30:00,701.8896533,113.3466038,7,3
"501","DB27",0-08-15,180.4524632,71.38182774,7,3
"502","DB27",1-08-15 06:00:00,358.6963739,89.27388377,7,3
"503","DB27",0-09-14 10:30:00,170.806858,78.80766074,7,3
"504","DB27",1-09-14 16:30:00,448.4001845,104.2966779,7,3
"505","DB28",1-01-14 04:30:00,272.794098,74.12633487,8,3
"506","DB28",2-01-14 10:30:00,544.6642077,100.1112158,8,3
"507","DB28",0-10-14 21:00:00,273.0665152,67.88406247,8,3
"508","DB28",1-10-15 03:00:00,484.8375398,96.89757779,8,3
"509","DB28",0-11-14 07:30:00,223.480927,68.75610496,8,3
"510","DB28",1-11-14 13:30:00,491.6585866,102.5313926,8,3
"511","DB28",0-12-14 18:00:00,322.090824,70.23837184,8,3
"512","DB28",1-12-15,552.6521864,98.66846534,8,3
"513","DB28",1-02-13 15:00:00,323.2513804,74.29128337,8,3
"514","DB28",2-02-13 21:00:00,557.4378923,90.5234405,8,3
"515","DB28",1-03-16 01:30:00,297.2417395,76.03603136,8,3
"516","DB28",2-03-16 07:30:00,656.9912913,111.994682,8,3
"517","DB28",1-04-15 12:00:00,315.9785397,79.51395882,8,3
"518","DB28",2-04-15 18:00:00,611.6877497,105.0409975,8,3
"519","DB28",1-05-15 22:30:00,326.5476108,81.35462814,8,3
"520","DB28",2-05-16 04:30:00,676.9987115,105.0483186,8,3
"521","DB28",1-06-15 09:00:00,381.0316244,90.41686055,8,3
"522","DB28",2-06-15 15:00:00,690.9279486,101.0320101,8,3
"523","DB28",1-07-15 19:30:00,432.8075642,91.74140349,8,3
"524","DB28",2-07-16 01:30:00,677.8895401,104.0590757,8,3
"525","DB28",0-08-15,182.2949161,58.87370635,8,3
"526","DB28",1-08-15 06:00:00,393.6067945,90.24580374,8,3
"527","DB28",0-09-14 10:30:00,228.9727253,69.98067664,8,3
"528","DB28",1-09-14 16:30:00,430.1200056,82.52993949,8,3
"529","DB29",1-01-14 04:30:00,353.5317461,103.938707,9,3
"530","DB29",2-01-14 10:30:00,666.6158368,120.2370173,9,3
"531","DB29",0-10-14 21:00:00,212.1711839,98.04561964,9,3
"532","DB29",1-10-15 03:00:00,530.3286669,118.5559826,9,3
"533","DB29",0-11-14 07:30:00,322.7643291,103.5176054,9,3
"534","DB29",1-11-14 13:30:00,594.2013657,126.0686376,9,3
"535","DB29",0-12-14 18:00:00,319.2790955,95.28255053,9,3
"536","DB29",1-12-15,596.2578452,121.2400144,9,3
"537","DB29",1-02-13 15:00:00,356.5669862,105.6313886,9,3
"538","DB29",2-02-13 21:00:00,685.2768852,118.9812074,9,3
"539","DB29",1-03-16 01:30:00,359.0563148,107.2988626,9,3
"540","DB29",2-03-16 07:30:00,720.360448,126.3226027,9,3
"541","DB29",1-04-15 12:00:00,423.3092083,107.363961,9,3
"542","DB29",2-04-15 18:00:00,761.7265699,122.2035886,9,3
"543","DB29",1-05-15 22:30:00,423.8638041,113.5787407,9,3
"544","DB29",2-05-16 04:30:00,787.0033363,128.9517345,9,3
"545","DB29",1-06-15 09:00:00,411.2863133,106.3287979,9,3
"546","DB29",2-06-15 15:00:00,848.1443308,140.3492201,9,3
"547","DB29",1-07-15 19:30:00,529.1197626,114.9535113,9,3
"548","DB29",2-07-16 01:30:00,851.8919395,140.4349763,9,3
"549","DB29",0-08-15,212.8519748,90.28619151,9,3
"550","DB29",1-08-15 06:00:00,549.9300944,120.5681174,9,3
"551","DB29",0-09-14 10:30:00,259.8553629,95.44329349,9,3
"552","DB29",1-09-14 16:30:00,563.3355468,118.7730964,9,3
"553","DB3",1-01-14 04:30:00,109.1385892,23.78655052,3,1
"554","DB3",2-01-14 10:30:00,206.2915349,42.66886848,3,1
"555","DB3",0-10-14 21:00:00,72.4734512,23.6602244,3,1
"556","DB3",1-10-15 03:00:00,164.7177075,39.54045618,3,1
"557","DB3",0-11-14 07:30:00,63.33781664,22.58817386,3,1
"558","DB3",1-11-14 13:30:00,200.0293902,47.6045792,3,1
"559","DB3",0-12-14 18:00:00,99.42382035,23.18745683,3,1
"560","DB3",1-12-15,271.7784426,49.43861315,3,1
"561","DB3",1-02-13 15:00:00,88.1628645,27.77773908,3,1
"562","DB3",2-02-13 21:00:00,249.9711877,39.51784056,3,1
"563","DB3",1-03-16 01:30:00,170.7587907,33.04124537,3,1
"564","DB3",2-03-16 07:30:00,247.3442155,52.07238857,3,1
"565","DB3",1-04-15 12:00:00,126.9959604,27.77847229,3,1
"566","DB3",2-04-15 18:00:00,338.1781654,63.61292815,3,1
"567","DB3",1-05-15 22:30:00,127.6235651,31.39635473,3,1
"568","DB3",2-05-16 04:30:00,305.7920727,56.41672081,3,1
"569","DB3",1-06-15 09:00:00,93.85644607,35.82833292,3,1
"570","DB3",2-06-15 15:00:00,418.672282,69.75882669,3,1
"571","DB3",1-07-15 19:30:00,155.028176,39.59155219,3,1
"572","DB3",2-07-16 01:30:00,405.6516235,61.46492889,3,1
"573","DB3",0-08-15,32.25458356,17.62580668,3,1
"574","DB3",1-08-15 06:00:00,198.5463318,36.31580554,3,1
"575","DB3",0-09-14 10:30:00,60.13988911,13.44242647,3,1
"576","DB3",1-09-14 16:30:00,174.2484589,31.31027856,3,1
"577","DB30",1-01-14 04:30:00,296.5327805,27.55982416,10,3
"578","DB30",2-01-14 10:30:00,448.0970898,57.65312627,10,3
"579","DB30",0-10-14 21:00:00,278.203487,23.60522248,10,3
"580","DB30",1-10-15 03:00:00,321.0381466,42.60817079,10,3
"581","DB30",0-11-14 07:30:00,247.82946,21.54766752,10,3
"582","DB30",1-11-14 13:30:00,336.1899625,41.86303393,10,3
"583","DB30",0-12-14 18:00:00,260.9171533,23.41197354,10,3
"584","DB30",1-12-15,442.4859846,54.33079991,10,3
"585","DB30",1-02-13 15:00:00,320.9979356,26.83682681,10,3
"586","DB30",2-02-13 21:00:00,465.5042498,57.33461356,10,3
"587","DB30",1-03-16 01:30:00,301.2434667,33.88872102,10,3
"588","DB30",2-03-16 07:30:00,463.7291002,48.7011625,10,3
"589","DB30",1-04-15 12:00:00,299.13431,35.94608796,10,3
"590","DB30",2-04-15 18:00:00,523.2847569,65.79310182,10,3
"591","DB30",1-05-15 22:30:00,311.738836,34.94163791,10,3
"592","DB30",2-05-16 04:30:00,489.9020391,61.09561383,10,3
"593","DB30",1-06-15 09:00:00,378.8633456,44.38725244,10,3
"594","DB30",2-06-15 15:00:00,551.4012235,67.44552773,10,3
"595","DB30",1-07-15 19:30:00,357.4811264,47.84663569,10,3
"596","DB30",2-07-16 01:30:00,563.7698222,64.13952712,10,3
"597","DB30",0-08-15,266.3997538,32.67925521,10,3
"598","DB30",1-08-15 06:00:00,341.12009,42.6563041,10,3
"599","DB30",0-09-14 10:30:00,221.99145,24.13978186,10,3
"600","DB30",1-09-14 16:30:00,392.2728855,51.9809601,10,3
"601","DB31",1-01-14 04:30:00,27.23848329,74.05515006,1,4
"602","DB31",2-01-14 10:30:00,341.7727052,101.407504,1,4
"603","DB31",0-10-14 21:00:00,-30.27535497,69.00347259,1,4
"604","DB31",1-10-15 03:00:00,261.8189553,88.97859639,1,4
"605","DB31",0-11-14 07:30:00,26.27021791,70.03058533,1,4
"606","DB31",1-11-14 13:30:00,255.4015289,98.21330419,1,4
"607","DB31",0-12-14 18:00:00,8.364521773,73.25548625,1,4
"608","DB31",1-12-15,226.6765617,89.43854749,1,4
"609","DB31",1-02-13 15:00:00,84.33920531,74.83773296,1,4
"610","DB31",2-02-13 21:00:00,322.252628,109.6723995,1,4
"611","DB31",1-03-16 01:30:00,89.18796928,81.89050418,1,4
"612","DB31",2-03-16 07:30:00,421.4195262,107.3513716,1,4
"613","DB31",1-04-15 12:00:00,112.9880677,82.62041459,1,4
"614","DB31",2-04-15 18:00:00,454.8036955,117.4065751,1,4
"615","DB31",1-05-15 22:30:00,136.4210094,87.0693437,1,4
"616","DB31",2-05-16 04:30:00,383.3863264,100.9147048,1,4
"617","DB31",1-06-15 09:00:00,146.5513557,86.29747501,1,4
"618","DB31",2-06-15 15:00:00,468.5572629,109.2845644,1,4
"619","DB31",1-07-15 19:30:00,158.3350483,82.07869331,1,4
"620","DB31",2-07-16 01:30:00,503.7484647,113.952544,1,4
"621","DB31",0-08-15,-33.31081413,62.22809075,1,4
"622","DB31",1-08-15 06:00:00,135.7346731,86.80462672,1,4
"623","DB31",0-09-14 10:30:00,30.13392994,59.86057992,1,4
"624","DB31",1-09-14 16:30:00,188.7485038,91.89402147,1,4
"625","DB32",1-01-14 04:30:00,-19.82149705,21.73672403,2,4
"626","DB32",2-01-14 10:30:00,185.6076169,58.08808473,2,4
"627","DB32",0-10-14 21:00:00,57.16841034,27.2252875,2,4
"628","DB32",1-10-15 03:00:00,83.66041543,38.58848467,2,4
"629","DB32",0-11-14 07:30:00,-25.77996029,23.21407766,2,4
"630","DB32",1-11-14 13:30:00,117.5079916,47.43540559,2,4
"631","DB32",0-12-14 18:00:00,37.8471656,33.52079415,2,4
"632","DB32",1-12-15,195.0119574,60.19096403,2,4
"633","DB32",1-02-13 15:00:00,5.351651378,41.14108425,2,4
"634","DB32",2-02-13 21:00:00,137.3782671,55.87679609,2,4
"635","DB32",1-03-16 01:30:00,28.30167585,32.36615226,2,4
"636","DB32",2-03-16 07:30:00,218.3587732,59.71623636,2,4
"637","DB32",1-04-15 12:00:00,67.35654708,40.80536572,2,4
"638","DB32",2-04-15 18:00:00,241.3520698,59.79733141,2,4
"639","DB32",1-05-15 22:30:00,48.15305271,24.06475959,2,4
"640","DB32",2-05-16 04:30:00,234.5945287,57.94462354,2,4
"641","DB32",1-06-15 09:00:00,57.14054926,39.8236355,2,4
"642","DB32",2-06-15 15:00:00,285.4067463,65.20411115,2,4
"643","DB32",1-07-15 19:30:00,47.40554573,30.34955313,2,4
"644","DB32",2-07-16 01:30:00,245.5869391,59.24999912,2,4
"645","DB32",0-08-15,-5.943057161,22.09829382,2,4
"646","DB32",1-08-15 06:00:00,49.32586672,37.41788663,2,4
"647","DB32",0-09-14 10:30:00,13.9084506,18.92580015,2,4
"648","DB32",1-09-14 16:30:00,125.1965094,46.45207345,2,4
"649","DB33",1-01-14 04:30:00,54.93348999,34.03985424,3,4
"650","DB33",2-01-14 10:30:00,152.328974,44.38756053,3,4
"651","DB33",0-10-14 21:00:00,-6.069567359,19.94104888,3,4
"652","DB33",1-10-15 03:00:00,183.1318488,43.80070237,3,4
"653","DB33",0-11-14 07:30:00,68.78705116,30.59946275,3,4
"654","DB33",1-11-14 13:30:00,141.9512292,40.48717949,3,4
"655","DB33",0-12-14 18:00:00,10.41815458,29.13521154,3,4
"656","DB33",1-12-15,148.7836577,39.01173755,3,4
"657","DB33",1-02-13 15:00:00,19.62118081,21.90495967,3,4
"658","DB33",2-02-13 21:00:00,216.8129525,56.57895494,3,4
"659","DB33",1-03-16 01:30:00,8.047662929,26.98689665,3,4
"660","DB33",2-03-16 07:30:00,212.2821167,53.73844434,3,4
"661","DB33",1-04-15 12:00:00,41.1278564,26.30653642,3,4
"662","DB33",2-04-15 18:00:00,263.4811324,53.70133105,3,4
"663","DB33",1-05-15 22:30:00,70.47432677,33.74344428,3,4
"664","DB33",2-05-16 04:30:00,210.2097233,55.08293383,3,4
"665","DB33",1-06-15 09:00:00,104.4073358,42.08830441,3,4
"666","DB33",2-06-15 15:00:00,305.739786,53.10933526,3,4
"667","DB33",1-07-15 19:30:00,103.1185274,39.67806255,3,4
"668","DB33",2-07-16 01:30:00,268.254946,60.25581767,3,4
"669","DB33",0-08-15,51.75461888,10.30222625,3,4
"670","DB33",1-08-15 06:00:00,98.94957982,41.10261202,3,4
"671","DB33",0-09-14 10:30:00,52.14130161,21.85707595,3,4
"672","DB33",1-09-14 16:30:00,152.6939791,55.71268321,3,4
"673","DB34",1-01-14 04:30:00,121.7187011,66.76298816,4,4
"674","DB34",2-01-14 10:30:00,356.0363835,87.44075994,4,4
"675","DB34",0-10-14 21:00:00,60.78510562,53.9917615,4,4
"676","DB34",1-10-15 03:00:00,246.5380951,80.20800511,4,4
"677","DB34",0-11-14 07:30:00,76.91907248,61.55288388,4,4
"678","DB34",1-11-14 13:30:00,321.6048918,83.2759523,4,4
"679","DB34",0-12-14 18:00:00,115.5651625,60.97662181,4,4
"680","DB34",1-12-15,366.2194628,90.50514405,4,4
"681","DB34",1-02-13 15:00:00,146.5753064,70.47023153,4,4
"682","DB34",2-02-13 21:00:00,423.6198796,92.99364599,4,4
"683","DB34",1-03-16 01:30:00,184.8129126,71.94288954,4,4
"684","DB34",2-03-16 07:30:00,378.0967344,81.62149258,4,4
"685","DB34",1-04-15 12:00:00,186.0772216,75.21807393,4,4
"686","DB34",2-04-15 18:00:00,381.0320282,88.81270175,4,4
"687","DB34",1-05-15 22:30:00,199.7235887,69.6699715,4,4
"688","DB34",2-05-16 04:30:00,474.1918617,99.02863932,4,4
"689","DB34",1-06-15 09:00:00,182.9501645,66.21851222,4,4
"690","DB34",2-06-15 15:00:00,504.7547409,105.8847228,4,4
"691","DB34",1-07-15 19:30:00,252.4621536,76.46478152,4,4
"692","DB34",2-07-16 01:30:00,509.7082598,102.5640093,4,4
"693","DB34",0-08-15,108.2945103,36.37029565,4,4
"694","DB34",1-08-15 06:00:00,236.8549076,70.54775465,4,4
"695","DB34",0-09-14 10:30:00,82.85536283,57.5802306,4,4
"696","DB34",1-09-14 16:30:00,221.8137617,68.42030049,4,4
"697","DB35",1-01-14 04:30:00,123.1399334,24.39245398,5,4
"698","DB35",2-01-14 10:30:00,234.2066505,50.93255956,5,4
"699","DB35",0-10-14 21:00:00,98.61186093,15.87375102,5,4
"700","DB35",1-10-15 03:00:00,252.9748224,45.92523718,5,4
"701","DB35",0-11-14 07:30:00,108.5498555,18.65346502,5,4
"702","DB35",1-11-14 13:30:00,225.8978669,42.33499454,5,4
"703","DB35",0-12-14 18:00:00,103.6468203,27.08523052,5,4
"704","DB35",1-12-15,246.629295,49.19493379,5,4
"705","DB35",1-02-13 15:00:00,111.3602696,25.93244016,5,4
"706","DB35",2-02-13 21:00:00,268.9427176,52.15951873,5,4
"707","DB35",1-03-16 01:30:00,123.8018383,27.5732159,5,4
"708","DB35",2-03-16 07:30:00,320.8201266,56.32959963,5,4
"709","DB35",1-04-15 12:00:00,169.2578515,38.58504996,5,4
"710","DB35",2-04-15 18:00:00,333.2199778,59.49921416,5,4
"711","DB35",1-05-15 22:30:00,137.7821952,29.62027127,5,4
"712","DB35",2-05-16 04:30:00,340.7826234,64.1508517,5,4
"713","DB35",1-06-15 09:00:00,145.9281829,39.02457676,5,4
"714","DB35",2-06-15 15:00:00,277.5145813,55.31064014,5,4
"715","DB35",1-07-15 19:30:00,119.6237911,40.90963626,5,4
"716","DB35",2-07-16 01:30:00,357.1825855,59.41638729,5,4
"717","DB35",0-08-15,96.50848031,21.82311691,5,4
"718","DB35",1-08-15 06:00:00,174.7395366,36.99447811,5,4
"719","DB35",0-09-14 10:30:00,59.33997025,16.09118069,5,4
"720","DB35",1-09-14 16:30:00,141.4295956,34.81100128,5,4
"721","DB36",1-01-14 04:30:00,105.7900133,36.56897788,6,4
"722","DB36",2-01-14 10:30:00,343.9157448,70.23264397,6,4
"723","DB36",0-10-14 21:00:00,117.1158939,36.91026143,6,4
"724","DB36",1-10-15 03:00:00,253.6112648,57.57568664,6,4
"725","DB36",0-11-14 07:30:00,152.0663975,38.22082094,6,4
"726","DB36",1-11-14 13:30:00,253.5560175,58.31572625,6,4
"727","DB36",0-12-14 18:00:00,158.8751493,47.3874153,6,4
"728","DB36",1-12-15,323.2404584,62.08509981,6,4
"729","DB36",1-02-13 15:00:00,147.8023167,39.48964356,6,4
"730","DB36",2-02-13 21:00:00,373.0125491,71.5604522,6,4
"731","DB36",1-03-16 01:30:00,185.2980318,40.77455916,6,4
"732","DB36",2-03-16 07:30:00,373.080357,71.98423572,6,4
"733","DB36",1-04-15 12:00:00,178.7797022,46.19153508,6,4
"734","DB36",2-04-15 18:00:00,369.6844174,58.91478169,6,4
"735","DB36",1-05-15 22:30:00,225.9470826,53.89363586,6,4
"736","DB36",2-05-16 04:30:00,431.0722764,79.21371735,6,4
"737","DB36",1-06-15 09:00:00,178.1869213,48.76253093,6,4
"738","DB36",2-06-15 15:00:00,423.2254678,71.92350113,6,4
"739","DB36",1-07-15 19:30:00,213.1533796,43.09358845,6,4
"740","DB36",2-07-16 01:30:00,442.5437066,72.37192836,6,4
"741","DB36",0-08-15,127.3400395,23.4281238,6,4
"742","DB36",1-08-15 06:00:00,240.0409806,52.66005701,6,4
"743","DB36",0-09-14 10:30:00,140.5706593,33.01349047,6,4
"744","DB36",1-09-14 16:30:00,251.3919746,46.4684831,6,4
"745","DB37",1-01-14 04:30:00,197.1749339,59.94584319,7,4
"746","DB37",2-01-14 10:30:00,356.044325,73.90372694,7,4
"747","DB37",0-10-14 21:00:00,199.4454147,49.27952668,7,4
"748","DB37",1-10-15 03:00:00,336.2058326,68.67092952,7,4
"749","DB37",0-11-14 07:30:00,149.6839722,49.79523809,7,4
"750","DB37",1-11-14 13:30:00,398.0566876,73.70796807,7,4
"751","DB37",0-12-14 18:00:00,171.6185538,57.78587454,7,4
"752","DB37",1-12-15,400.0175121,80.95300892,7,4
"753","DB37",1-02-13 15:00:00,176.1489267,60.50874567,7,4
"754","DB37",2-02-13 21:00:00,412.9352786,80.01050421,7,4
"755","DB37",1-03-16 01:30:00,261.5210622,51.30718398,7,4
"756","DB37",2-03-16 07:30:00,439.1787317,74.76133255,7,4
"757","DB37",1-04-15 12:00:00,241.8388286,55.81235924,7,4
"758","DB37",2-04-15 18:00:00,491.7140429,78.98766669,7,4
"759","DB37",1-05-15 22:30:00,237.5150258,67.1636519,7,4
"760","DB37",2-05-16 04:30:00,492.878282,80.85457684,7,4
"761","DB37",1-06-15 09:00:00,314.5840569,64.91038408,7,4
"762","DB37",2-06-15 15:00:00,561.9953005,90.5042724,7,4
"763","DB37",1-07-15 19:30:00,290.5778623,68.0187299,7,4
"764","DB37",2-07-16 01:30:00,559.2786886,91.3529028,7,4
"765","DB37",0-08-15,133.3938574,40.79925298,7,4
"766","DB37",1-08-15 06:00:00,276.0534496,63.27255264,7,4
"767","DB37",0-09-14 10:30:00,134.9055795,45.61340941,7,4
"768","DB37",1-09-14 16:30:00,346.8085627,73.37065979,7,4
"769","DB38",1-01-14 04:30:00,221.315539,81.04588813,8,4
"770","DB38",2-01-14 10:30:00,598.9085598,113.6561144,8,4
"771","DB38",0-10-14 21:00:00,200.8964078,86.07174505,8,4
"772","DB38",1-10-15 03:00:00,462.4116536,96.24443714,8,4
"773","DB38",0-11-14 07:30:00,204.3651375,83.69458823,8,4
"774","DB38",1-11-14 13:30:00,535.4344952,110.3225183,8,4
"775","DB38",0-12-14 18:00:00,242.4695521,85.16570154,8,4
"776","DB38",1-12-15,499.061822,105.6612329,8,4
"777","DB38",1-02-13 15:00:00,297.648867,98.09136061,8,4
"778","DB38",2-02-13 21:00:00,572.0461319,111.2910421,8,4
"779","DB38",1-03-16 01:30:00,320.817797,93.44158199,8,4
"780","DB38",2-03-16 07:30:00,625.7856249,113.8779355,8,4
"781","DB38",1-04-15 12:00:00,325.2476939,103.0016842,8,4
"782","DB38",2-04-15 18:00:00,613.7494494,115.3790006,8,4
"783","DB38",1-05-15 22:30:00,358.1271972,99.21937447,8,4
"784","DB38",2-05-16 04:30:00,696.8819393,116.2072278,8,4
"785","DB38",1-06-15 09:00:00,355.8170949,101.0629332,8,4
"786","DB38",2-06-15 15:00:00,745.7040314,135.0410437,8,4
"787","DB38",1-07-15 19:30:00,411.5831353,93.92151075,8,4
"788","DB38",2-07-16 01:30:00,767.3229837,132.7299724,8,4
"789","DB38",0-08-15,187.7294902,87.33877548,8,4
"790","DB38",1-08-15 06:00:00,398.2455274,94.92709721,8,4
"791","DB38",0-09-14 10:30:00,194.7599077,78.33306572,8,4
"792","DB38",1-09-14 16:30:00,493.9100856,111.12351,8,4
"793","DB39",1-01-14 04:30:00,329.3602076,93.05783307,9,4
"794","DB39",2-01-14 10:30:00,629.8109013,131.0187337,9,4
"795","DB39",0-10-14 21:00:00,249.9328153,98.42005067,9,4
"796","DB39",1-10-15 03:00:00,521.6924609,108.4311533,9,4
"797","DB39",0-11-14 07:30:00,279.4779455,97.13827059,9,4
"798","DB39",1-11-14 13:30:00,586.0019115,118.4597941,9,4
"799","DB39",0-12-14 18:00:00,284.8500839,98.50663135,9,4
"800","DB39",1-12-15,651.8034416,121.2784596,9,4
"801","DB39",1-02-13 15:00:00,350.6448096,97.05463759,9,4
"802","DB39",2-02-13 21:00:00,757.7487771,139.3115939,9,4
"803","DB39",1-03-16 01:30:00,339.8460686,104.039954,9,4
"804","DB39",2-03-16 07:30:00,748.0043853,130.3517986,9,4
"805","DB39",1-04-15 12:00:00,388.1183485,106.5675817,9,4
"806","DB39",2-04-15 18:00:00,775.4068247,137.59695,9,4
"807","DB39",1-05-15 22:30:00,394.8404722,112.7653337,9,4
"808","DB39",2-05-16 04:30:00,762.3981473,128.0091924,9,4
"809","DB39",1-06-15 09:00:00,447.0015334,116.7904246,9,4
"810","DB39",2-06-15 15:00:00,841.8771013,140.1781131,9,4
